text,Label
"All kids all have drivers and triggers, and it's up to the parent to learn what those are in order to get that child properly disciplined, but there's still situations and contexts where you need to show that child a line NO ONE CROSSES has been crossed, because we're in injury or death territory.

I'm reminded of my sister's eldest son, who has about a 150IQ and often shows behaviour that verges on sociopathy. I caught him once, doing the once over to see if adults were paying attention, and then intentionally trying to push his toddler sister down the stairs into the basement. I caught her by her diaper, teetering just at the top of the stairs. I told her brother I saw him planning it, that I knew it was intentional, and gave him a couple of swats on the ass, over his clothes.

Of course there was a kerfuffle with my sister, but do I think I did the right thing? Absolutely. There's misbehaviour, and then there's malice, and that was malicious and could have killed her.",1
Dumb racist slurs have no place on the G&M or any other Canadian publication. You will be more comfortable on Breitbart or one of the Russian controlled outlets.,1
I see a HILLARY CLINTON troll. She lost. She's a loser,1
I seem to remember a bunch of farmers in black pj's kicked the US's butt around 40 years ago.,1
"To say nothing of unceasing barrage of manufactured scandals, such as changes to the census form (of all things!), robocalls (even my kid's school uses them!), and a host of others. But liberal voters even found a way to pin the blame for Walkerton on Mike Harris when the fault lay with the criminally fraudulent conduct of the two brothers who actually ran the facility, and who, in case you're interested, received grossly inadequate punishments.

Liberals are the sorest losers in the world. Because their position is based on emotion, they identify with it, wholly and completely. To reject a liberal's ideas is to reject him, and they respond with hate and venom, all the while accusing you of the same. After election night, campus snowflakes needed Play-Doh, colouring books, therapy dogs, safe circles, scream sessions, and group therapy sessions to deal with the loss. When was the last time you saw such psychoses from conservatives?",1
"nonsense ............... iPhones are not garbage

Your 'alternate facts' are garbage",1
"No one is advocating protecting criminals? Then explain Juan Francisco Lopez-Sanchez and the actions of the San Francisco County Sheriff. The ""reality"" is illegal immigrants ARE killing people!

http://www.breitbart.com/big-government/2015/07/21/mother-of-son-murdered-by-illegal-alien-slams-sanctuary-cities-politicians-your-silence-speaks-volumes/

No more federal funds to Washington State and federal charges levied on all elected officials and others that continue this ridiculous ""sanctuary"" status will make heads snap.",1
Absolutely astounding how a mere painting of genitals can evoke such outrage yet the utter deprivation of poverty and all its attendant evils brought on by a gluttonous and rapacious government over several decades elicits no such outrage.,1
Indians are abusers as they have stated is one of their problems .They only know how to deal with a problem by abusing those involved. Indians are trying to destroy Canadian history and will face a backlash if they continue abusing Canadians.,1
"Yes! God yes! Someone finally called out those damn evangelicals! I hate how they are always running around trying to help the poor, when we KNOW that is the government's job. LOL",1
"From another site: ""If the girl was too young to have her age made public, if she is referred to as a minor - then that makes him a pedophile - a drug user - a cheat, a liar and an adulterer. It also makes him complicit in the sexual trafficking of a child. 

If the girl wasn't working as a prostitute, and was instead, from a 'good' home - you can bet your bottom dollar that the police and prosecutors would be pushing the pedophile and sex slavery slant a hell of a lot more.""",1
